Run	Charge
15711	584.758
15712	580.915
15713	594.109
15714	581.984
15715	586.047
15716	584.781
15717	584.291
15718	581.547
15719	584.969
15720	666.453
15721	584.438
15722	583.562
15723	589.602
15724	583.141
15725	586.531
15726	583.781
15727	584.344
15728	583.125
15729	580.125
15730	583.578
15731	584.469
15732	586.094
15733	588.469
15734	584.999
15735	583.781
15736	584.625
15737	583.359
15738	586.308
15739	581.547
15740	583.43
15741	584.625
15742	584.469
15743	583.156
15744	583.327
15745	582.383
15746	579.164
15747	583.399
15748	580.961
15749	588.25
15750	581.812
15751	585.891
15752	583.547
15753	579.648
15754	584.391
15755	586.016
15756	580.141
15757	582.844
15758	584.406
15759	579.156
15760	582.656
15761	585.734
15762	584.281
15763	579.922
15764	579.766
15765	667.969
15766	587.172
15767	584.336
15768	659.738
15769	588.719
15770	585.094
15771	579.496
15772	580.262
15773	580.453
15774	668.688
15775	583.891
15776	583.812
15777	583.312
15778	580.469
15779	583.984
15780	589.234
15781	583.887
15782	589.469
15783	582.672
15784	582.328
15785	584.162
15786	582.16
15787	577.25
15788	583.312
15789	669.25
15790	671.586
15791	583.086
15792	578.406
15793	585.438
15794	584.461
15795	584.36
15796	582.828
15797	585.906
15798	587.125
15799	582.953
15800	588.758
15801	668.07
15802	587.277
15803	589.016
15804	583.938
15805	579.914
15806	581.469
15807	584.641
15808	586.453
15809	582.194
15810	585.875
15811	577.422
15812	577.516
15813	586.656
15814	587.25
15815	583.047
15816	580.688
15817	582.117
15818	579.828
15819	584.891
15820	581.234
15821	584.727
15822	586.875
15823	579.891
15824	580.465
15825	578.312
15826	583.414
15827	663.625
15828	582.125
15829	585.16
15830	580.625
15831	581.969
15832	580.688
15833	581.879
15834	582.281
15835	581.156
15836	586.797
15837	582.215
15838	581.27
15839	663.344
15840	583.328
15841	579.516
15842	583.328
15843	579.902
15844	588.969
15845	586.594
15846	582.812
15847	585.156
15848	582.812
15849	580.834
15850	579.766
15851	582.594
15852	573.469
15853	585.328
15854	579.096
15855	586.312
15856	584.828
15857	578.875
15858	588.469
15859	582.281
15860	585.066
15861	581.719
15862	578.422
15863	587.477
15864	589.402
15865	578.242
15866	589.188
15867	582.516
15868	583.195
15869	583.727
15870	579.141
15871	579.766
15872	585.688
15873	585.844
15874	577.906
15875	578.422
15876	585.234
15877	584.281
15878	585.031
15879	587.234
15880	578.219
15881	585.844
15882	581.164
15883	583.516
15884	589.484
15885	583.016
15886	588.609
15887	584.812
15888	578.961
15889	580.005
15890	586.641
15891	431.188
15892	582.938
15893	584.25
15894	582.57
15895	581.398
15896	581.969
15897	585.219
15898	585.406
15899	659
15900	582.312
15901	581.016
15902	580.719
15903	584.297
15904	581.344
15905	569.297
15906	584.234
15907	583.188
15908	584.188
15909	583.348
15910	587.799
15911	589.781
15912	587.531
15913	581.801
15914	580.812
15915	583.105
15916	577.59
15917	585.75
15918	661.688
15919	577.422
15920	578.277
15921	581.887
15922	581.531
15923	588.781
15924	580.281
15925	578.516
15926	578.316
15927	588.562
15928	664.219
15929	586.953
15930	583.938
15931	584.219
15932	584.531
15933	582.906
15934	582.797
15935	583.766
15936	667.703
15937	588.648
15938	580.562
15939	585.273
15940	581.827
15941	666.578
15942	582.594
15943	578.461
15944	585.965
15945	584.07
15946	586.812
15947	581.844
15948	582.68
15949	582.219
15950	583.938
15951	580.43
15952	583.605
15953	582.125
15954	585.969
15955	583.125
15956	586.609
15957	667.682
15958	579.102
15959	582.695
15960	581.992
15961	581.891
15962	584.359
15963	580.562
15964	585.242
15965	585.641
15966	585.766
15967	570.203
15968	583.648
15969	585.148
15970	586.594
15971	584.25
15972	579.703
15973	584.117
15974	584.832
15975	581.469
15976	587.812
15977	584.516
15978	586.859
15979	584.5
15980	584.375
15981	583.422
15982	582.266
15983	579.453
15984	583.891
15985	582.672
15986	588.016
15987	588.219
15988	581.473
15989	579.203
15990	583.75
15991	580.531
15992	582.844
15993	581.734
15994	583
15995	592.781
15996	580.77
15997	573.809
15998	583.094
15999	588.738
16000	689.5
16001	580.109
16002	588.164
16003	583.82
16004	582.133
16005	581.818
16006	587.875
16007	587.992
16008	584.008
16009	590.711
16010	581.089
16011	582.375
16012	596.976
16013	588.664
16014	587.655
16015	589.32
16016	582.984
16017	584.617
16018	585.156
16019	591.875
16020	586.008
16021	585.609
16022	669.016
16023	586.738
16024	582.875
16025	585.82
16026	586.906
16027	587
16028	583.391
16029	591.289
16030	587.332
16031	670.672
16032	583.32
16033	586.141
16034	584.703
16035	588.229
16036	586.094
16037	582.96
16038	584.094
16039	583.711
16040	584.203
16041	578.789
16042	573.812
16043	585.234
16044	580.709
16045	586.914
16046	49.5156
16047	585.586
16048	587.742
16049	589.288
16050	582.188
16051	678.045
16052	585.953
16053	585.633
16054	581.273
16055	586.812
16056	686.734
16057	588.102
16058	587.73
16059	582.523
16060	588.684
16061	587.125
16062	586.691
16063	597.48
16064	585.457
16065	583.75
16066	591.016
16067	583.695
16068	588.203
16069	585.655
16070	583.383
16071	587.047
16072	585.125
16073	591.219
16074	589.145
16075	584.219
16076	588.93
16077	583.539
16078	581.359
16079	582.969
16080	583.617
16081	584.656
16082	582.516
16083	584.82
16084	585.922
16085	580.719
16086	585.852
16087	585.089
16088	586.391
16089	585.453
16090	584.062
16091	588.359
16092	584.5
16093	585.055
16094	583.379
16095	586.719
16096	587.438
16097	585.25
16098	588.766
16099	589.105
16100	580.613
16101	587.109
16102	584.031
16103	586.805
16104	584.234
16105	583.375
16106	578.914
16107	584.102
16108	584.516
16109	588.617
16110	582.862
16111	585.977
16112	585.023
16113	591.68
16114	585.962
16115	586.75
16116	583.58
16117	583.391
16118	587.82
16119	582.281
16120	589.891
16121	585.003
16122	587.539
16123	585.219
16124	670.859
16125	589.938
16126	588.773
16127	584.449
16128	587.988
16129	589.293
16130	586.141
16131	585.738
16132	584.984
16133	588.5
16134	580.203
16135	581.656
16136	587.523
16137	580.641
16138	586.924
16139	587.906
16140	581.984
16141	584.988
16142	585.238
16143	674.383
16144	590.34
16145	581.719
16146	587.348
16147	590.039
16148	585.484
16149	583.773
16150	582.047
16151	586.219
16152	586
16153	588.094
16154	582.805
16155	588.578
16156	586.129
16157	589.129
16158	585.207
16159	586.352
16160	585.516
16161	586.789
16162	580.672
16163	579.47
16164	585.492
16165	586.336
16166	676.672
16167	585.578
16168	580.336
16169	585.734
16170	586.969
16171	588.562
16172	585.059
16173	583.781
16174	583.82
16175	587.039
16176	581.813
16177	587.953
16178	585.18
16179	579.766
16180	589.203
16181	584.766
16182	581.906
16183	585.953
16184	588.014
16185	589.746
16186	582.684
16187	585.131
16188	586.609
16189	589.004
16190	585.797
16191	583.785
16192	587.043
16193	590.078
16194	584.02
16195	586.531
16196	587.016
16197	574.375
16198	588.43
16199	584.968
16200	581.898
16201	585.711
16202	586.898
16203	584.742
16204	588.531
16205	586.289
16206	585.688
16207	586.344
16208	580.945
16209	588.008
16210	581.737
16211	583.438
16212	585.875
16213	582.203
16214	586.82
16215	582.905
16216	588.164
16217	587.5
16218	589.047
16219	587.156
16220	582.141
16221	592.84
16222	589.234
16223	588.496
16224	584.652
16225	582.684
16226	582.326
16227	585.885
16228	668.828
16229	580.484
16230	581.609
16231	586.672
16232	584.164
16233	588.289
16234	585.148
16235	589.24
16236	588.75
16237	580.633
16238	584.578
16239	588.312
16240	580.06
16241	589.664
16242	584.891
16243	581.609
16244	584.438
16245	588.035
16246	581.242
16247	587.484
16248	584.498
16249	584.055
16250	587.834
16251	584.148
16252	583.848
16253	584.258
16254	586.543
16255	585.91
16256	589.859
16257	590.5
16258	586.172
16259	588.23
16260	578.25
16261	588.457
16262	582.438
16263	583.18
16264	588.342
16265	574.1
16266	583.906
16267	584.758
16268	581.859
16269	588.484
16270	584.866
16271	580.008
16272	583.367
16273	577.277
16274	581.609
16275	591.753
16276	686.078
16277	585
16278	580.146
16279	584.625
16280	584.053
16281	586.055
16282	593.156
16283	670.305
16284	584.875
16285	585.428
16286	584.312
16287	586.078
16288	590.266
16289	588.98
16290	586.359
16291	590.426
16292	588.219
16293	586.193
16294	580.23
16295	581.216
16296	586.825
16297	585.857
16298	585.178
16299	584.781
16300	584.707
16301	582.688
16302	589.422
16303	587.688
16304	586.398
16305	585.133
16306	584.566
16307	584.642
16308	584.243
16309	586.807
16310	583.785
16311	5.94531
16312	584.309
16313	854.797
16314	586.729
16315	586.145
16316	585.789
16317	586.715
16318	588.953
16319	585.398
16320	587.383
16321	588.717
16322	586.607
16323	587.506
16324	592.442
16325	585.196
16326	584.283
16327	584.703
16328	587.842
16329	584.812
16330	589.541
16331	584.656
16332	587.625
16333	587.027
16334	585.656
16335	586.379
16336	584.723
16337	582.299
16338	589.396
16339	582.925
16340	581.07
16341	581.907
16342	584.121
16343	584.42
16344	585.727
16345	585.82
16346	582.91
16347	584.076
16348	587.273
16349	590.344
16350	586.855
16351	588.504
16352	584.754
16353	584.326
16354	584.539
16355	583.594
16356	585.062
16357	585.463
16358	585.122
16359	585.563
16360	585.709
16361	590.208
16362	587.082
16363	588.281
16364	585.711
16365	587.879
16366	587.879
16367	585.539
16368	585.691
16369	589.275
16370	586.75
16371	579.383
16372	584.094
16373	589.444
16374	583.813
16375	586.697
16376	587.223
16377	587.236
16378	588.77
16379	575.297
16380	585.645
16381	587.871
16382	585.23
16383	688.293
16384	584.387
16385	587.808
16386	589.064
16387	582.717
16388	588.186
16389	586.098
16390	584.676
16391	586.312
16392	583.734
16393	586.492
16394	582.801
16395	682.746
16396	589.367
16397	588.984
16398	584.125
16399	588.935
16400	585.336
16401	586.293
16402	580.305
16403	583.336
16404	587.484
16405	579.094
16406	668.141
16407	588.258
16408	591.094
16409	587.938
16410	588.125
16411	589.438
16412	593.641
16413	585.941
16414	590.008
16415	581.883
16416	585.906
16417	587.016
16418	590.75
16419	588.016
16420	587.828
16421	590.941
16422	590.352
16423	586.791
16424	589.359
16425	588.76
16426	600.266
16427	589.422
16428	591.461
16429	593.188
16430	584.281
16431	579.305
16432	589.859
16433	585.719
16434	585.578
16435	586.961
16436	586.734
16437	582.818
16438	586.492
16439	582.547
16440	587.391
16441	582.414
16442	587.375
16443	590.281
16444	649.336
16445	589.334
16446	585.672
16447	583.391
16448	589.531
16449	586.852
16450	592.914
16451	584.023
16452	585.309
16453	585.785
16454	590.879
16455	589.203
16456	589.641
16457	588.469
16458	588.555
16459	586.875
16460	588.051
16461	590.85
16462	585.955
16463	585.766
16464	591.578
16465	585.008
16466	587.953
16467	588.166
16468	584.852
16469	587.035
16470	587.047
16471	583.922
16472	588.18
16473	584.814
16474	586.012
16475	581.633
16476	588.992
16477	580.609
16478	583.179
16479	589.117
16480	590.562
16481	588.195
16482	587.301
16483	583.82
16484	587.045
16485	588.535
16486	584.633
16487	590.34
16488	588.172
16489	587.938
16490	590.992
16491	587.863
16492	586.922
16493	587.789
16494	587.074
16495	588.641
16496	586.604
16497	588.297
16498	583.969
16499	591.008
16500	589.914
16501	589.094
16502	584.25
16503	584.875
16504	592.088
16505	585.938
16506	586.852
16507	590.031
16508	583.734
16509	588.812
16510	583.016
16511	585.859
16512	583.211
16513	586.758
16514	580.258
16515	588.37
16516	588.484
16517	590.742
16518	585.047
16519	585.314
16520	589.305
16521	589.875
16522	586.852
16523	590.391
16524	586.152
16525	585.316
16526	585.711
16527	590.938
16528	586.863
16529	548.688
16530	586.754
16531	588.535
16532	591.938
16533	591.586
16534	589.885
16535	582.383
16536	585.594
16537	593.014
16538	587.625
16539	589.66
16540	586.312
16541	588.164
16542	585.64
16543	584.32
16544	589.008
16545	587.422
16546	588.442
16547	589.221
16548	593.055
16549	588.219
16550	586.797
16551	590.859
16552	588.07
16553	588.453
16554	586.68
16555	582.293
16556	588.961
16557	584.305
16558	587.742
16559	589.362
16560	586.664
16561	590.094
16562	585.453
16563	585.809
16564	588.805
16565	584.75
16566	589.273
16567	590.348
16568	580.859
16569	587.562
16570	587.971
16571	652.281
16572	585.035
16573	592.832
16574	584.859
16575	586.802
16576	585.977
16577	581.906
16578	589.768
16579	584.547
16580	584.82
16581	586.273
16582	594.596
16583	586.875
16584	581.094
16585	587.475
16586	588.477
16587	584.719
16588	587.43
16589	587.665
16590	584.908
16591	588.938
16592	583.211
16593	586.141
16594	585.453
16595	589.119
16596	666.875
16597	590.57
16598	585.484
16599	587.117
16600	585.031
16601	588.578
16602	585.906
16603	587.414
16604	587.484
16605	589.859
16606	590.207
16607	591.188
16608	587.562
16609	584.805
16610	586.109
16611	586.57
16612	586.508
16613	590.102
16614	590.094
16615	588.406
16616	586.266
16617	586.047
16618	578.828
16619	588.692
16620	586.43
16621	582.867
16622	588.031
16623	650.344
16624	681.891
16625	587.008
16626	582.555
16627	578.367
16628	583.828
16629	592.562
16630	585.359
16631	586.867
16632	593.359
16633	582.172
16634	590.414
16635	589.805
16636	585.582
16637	589.922
16638	588.461
16639	596.02
16640	590.633
16641	589.875
16642	585.32
16643	589.439
16644	587.156
16645	584.266
16646	587.076
16647	586.875
16648	589.57
16649	584.93
16650	586.57
16651	587.141
16652	583.086
16653	582.68
16654	732.383
16655	581.977
16656	581.258
16657	585.232
16658	574.32
16659	586.607
16660	574.781
16661	720.672
16662	589.414
16663	585.5
16664	590.025
16665	583.922
16666	593.547
16667	584.25
16668	587.617
16669	588.344
16670	660.215
16671	587.312
16672	572.25
16673	591.508
16674	578.82
16675	586.781
16676	586.898
16677	584.558
16678	581.422
16679	583.914
16680	584.5
16681	583.891
16682	587.967
16683	584.293
16684	590.102
16685	586.033
16686	581.641
16687	586.695
16688	586.969
16689	583.656
16690	579.672
16691	588.406
16692	584.016
16693	582.594
16694	587.629
16695	584.004
16696	586.57
16697	585.883
16698	583.945
16699	582.398
16700	591.109
16701	585.617
16702	583.234
16703	588.281
16704	580.641
16705	588.293
16706	582.625
16707	586.5
16708	583.911
16709	581.742
16710	586.716
16711	857.719
16712	761.516
16713	589.844
16714	589.027
16715	585.5
16716	583.578
16717	577.109
16718	585.359
16719	588.617
16720	585.562
16721	591.156
16722	585.033
16723	647.875
16724	591.133
16725	583.516
16726	590.449
16727	582.812
16728	586.984
16729	583.422
16730	590.484
16731	584.05
16732	576.203
16733	582.812
16734	586.255
16735	584.148
16736	592.141
16737	585.656
16738	586.008
16739	585.227
16740	587.953
16741	585.156
16742	588.898
16743	586.703
16744	590.109
16745	586.734
16746	585.321
16747	584.688
16748	591.564
16749	586.883
16750	589.016
16751	587.977
16752	587.594
16753	588.234
16754	587.977
16755	586.965
16756	592.367
16757	577.531
16758	585.34
16759	589.389
16760	591.953
16761	586.676
16762	589.297
16763	580.609
16764	590.758
16765	583.828
16766	586.281
16767	586.469
16768	584.203
16769	580.703
16770	588.148
16771	587.525
16772	587.102
16773	590.189
16774	588.742
16775	586.25
16776	585.9
16777	587.438
16778	579.828
16779	590.707
16780	582.031
16781	586.094
16782	644.484
16783	585.977
16784	579
16785	583.75
16786	582.301
16787	587.965
16788	583.418
16789	585.5
16790	583.594
16791	585.031
16792	585.551
16793	586.875
16794	589.156
16795	580.047
16796	586.723
16797	590.143
16798	587.781
16799	592.254
16800	586.359
16801	583.297
16802	591.227
16803	585.828
16804	586.873
16805	590.07
16806	583.688
16807	588.477
16808	655.438
16809	586.258
16810	584.172
16811	587.062
16812	592.254
16813	587.504
16814	582.277
16815	592.648
16816	583.422
16817	586.789
16818	583.406
16819	585.359
16820	585.305
16821	590.041
16822	585.398
16823	586.234
16824	586.924
16825	583.039
16826	590.383
16827	586.953
16828	587.789
16829	586.909
16830	580.969
16831	663.497
16832	587.578
16833	584.445
16834	588.773
16835	584.906
16836	582.852
16837	591.664
16838	587.953
16839	586.969
16840	583.391
16841	590.359
16842	587.576
16843	583.359
16844	586.812
16845	590.438
16846	588.301
16847	588.062
16848	661.668
16849	586.434
16850	586.281
16851	585.82
16852	588.719
16853	587.164
16854	585.984
16855	580.186
16856	587.547
16857	581.309
16858	587.125
16859	585.422
16860	587.438
16861	587.5
16862	629
16863	584.008
16864	584.758
16865	584.273
16866	589.594
16867	591.402
16868	586.297
16869	585.852
16870	588.039
16871	589.523
16872	580.789
16873	580.594
16874	584.062
16875	585.766
16876	587.297
16877	583.629
16878	588.992
16879	592.539
16880	587.572
16881	583.641
16882	180.859
16883	587.617
16884	589.324
16885	592.215
16886	579.031
16887	583.641
16888	590.817
16889	581.117
16890	581.023
16891	585.688
16892	594.14
16893	585.984
16894	585.039
16895	580.195
16896	583.523
16897	583.406
16898	587.732
16899	609.344
16900	587.102
16901	584.016
16902	587.086
16903	586.006
16904	586.508
16905	587.211
16906	690.016
16907	586.983
16908	587.062
16909	585.672
16910	591.625
16911	587.074
16912	580.867
16913	586.516
16914	585.656
16915	577.578
16916	589.441
16917	582.219
16918	593.199
16919	584.461
16920	587.852
16921	591.355
16922	644.715
16923	586.203
16924	582.625
16925	580.617
16926	586.719
16927	583.8
16928	584.117
16929	657.43
16930	588.5
16931	587.985
16932	586.508
16933	588.352
16934	583.547
16935	598.891
16936	583.999
16937	586.914
16938	679.641
16939	590.184
16940	585.672
16941	588.086
16942	648.828
16943	588.359
16944	588.336
16945	585.203
16946	582.398
16947	580.039
16948	582.602
16949	658.934
16950	584.418
16951	591.039
16952	584.25
16953	582.5
16954	583.109
16955	578.574
16956	589.219
16957	590.594
16958	589.859
16959	583.578
16960	566.82
16961	586.875
16962	583.924
16963	585.211
16964	593.266
16965	587.156
16966	587.773
16967	593.062
16968	581.117
16969	591.719
16970	583.797
16971	576.227
16972	671.477
16973	585.883
16974	582.874
16975	580.852
16976	588.828
16977	579.656
16978	585.543
16979	586.469
16980	585.592
16981	578.656
16982	581.25
16983	739.18
16984	582.719
16985	591.031
16986	587.578
16987	587.762
16988	580.137
16989	582.941
16990	584.172
16991	585.809
16992	588.016
16993	583.539
16994	590.484
16995	584.289
16996	666.355
16997	589.555
16998	582.906
16999	579.855
17000	589.508
17001	586.062
17002	588.266
17003	583.977
17004	588.172
17005	585.114
17006	584.922
17007	580.104
17008	582.773
17009	585
17010	592.008
17011	584.883
17012	581.844
17013	579.902
17014	578.82
17015	581.648
17016	587.047
17017	588.359
17018	589.703
17019	578.645
17020	589.891
17021	575.918
17022	592.152
17023	588.195
17024	657.986
17025	95.9219
17026	588.961
17027	585.273
17028	585.906
17029	583.481
17030	588.695
17031	583.025
17032	584.242
17033	588.117
17034	585.492
17035	583.125
17036	582.056
17037	581.992
17038	586.883
17039	583.289
17040	588.043
17041	585.781
17042	585.648
17043	590.156
17044	579.688
17045	588.109
17046	672.809
17047	674.422
17048	579.812
17049	580.25
17050	580.934
17051	630.82
17052	586.057
17053	578.41
17054	586.391
17055	586.994
17056	582.391
17057	589.344
17058	585.754
17059	586.099
17060	583.555
17061	588.219
17062	580.555
17063	588.812
17064	588.031
17065	583.797
17066	588.031
17067	580.305
17068	586.945
17069	591.047
17070	587.625
17071	586.844
17072	582.193
17073	587.32
17074	586.037
17075	584.945
17076	587.32
17077	587.828
17078	578.367
17079	588.656
17080	578.314
17081	585.648
17082	586.945
17083	584.477
17084	584.581
17085	581.674
17086	580.781
17087	586.539
17088	587.625
17089	584.461
17090	581.01
17091	592.469
17092	586.141
17093	582.608
17094	581.125
17095	584.703
17096	585.773
17097	587.867
17098	588.867
17099	586.168
17100	586.891
17101	589.5
17102	572.271
17103	664.734
17104	584.016
17105	579.037
17106	581.488
17107	584.48
17108	582.301
17109	588.273
17110	587.062
17111	582.496
17112	670.359
17113	584.117
17114	586
17115	587.68
17116	582.357
17117	588.438
17118	583.781
17119	583.484
17120	580.617
17121	586.273
17122	586.578
17123	580.229
17124	583.734
17125	587.188
17126	585.031
17127	581.427
17128	584.624
17129	590.555
17130	587.789
17131	585.555
17132	580.1
17133	576.359
17134	583.098
17135	579.906
17136	590.422
17137	585.879
17138	587.125
17139	574.816
17140	589
17141	581.293
17142	582.758
17143	581.426
17144	589.32
17145	583.641
17146	588.094
17147	588.336
17148	590.523
17149	584.484
17150	580.247
17151	590.352
17152	681.729
17153	584.984
17154	585.203
17155	583.047
17156	581.789
17157	587.391
17158	584.5
17159	583.131
17160	590.328
17161	580.562
17162	584.672
17163	587.82
17164	589.109
17165	581.953
17166	626.062
17167	579.352
17168	580.09
17169	588.023
17170	584.531
17171	588.016
17172	587.078
17173	581.906
17174	591.203
17175	587.195
17176	572.24
17177	651.188
17178	582.381
17179	587.973
17180	585.742
17181	583.397
17182	678.961
17183	587.945
17184	580.643
17185	587.469
17186	590.977
17187	587.781
17188	586.023
17189	585.234
17190	585.852
17191	586.203
17192	587.141
17193	582.5
17194	583.82
17195	585.592
17196	582.992
17197	585.762
17198	583.102
17199	585.953
17200	588.844
17201	585.461
17202	582.641
17203	585.664
17204	580.793
17205	578.742
17206	584.938
17207	588.766
17208	654.426
17209	584.598
17210	587.523
17211	590.094
17212	575.508
17213	585.562
17214	588.516
17215	586.766
17216	588.359
17217	657.582
17218	587.457
17219	658.25
17220	671.555
17221	585.785
17222	588.773
17223	589.645
17224	590.469
17225	583.479
17226	590.144
17227	593.829
17228	588.023
17229	590.76
17230	585.137
17231	587.945
17232	589.52
17233	576.836
17234	669.938
17235	587.959
17236	587.701
17237	590.586
17238	588.303
17239	587.517
17240	616.158
17241	588.922
17242	671.555
17243	721.758
17244	589.574
17245	590.512
17246	606.223
17247	583.444
17248	587.515
17249	589.598
17250	582.604
17251	581.766
17252	670.637
17253	580.023
17254	576.625
17255	590.193
17256	646.699
17257	647.965
17258	584.866
17259	589.271
17260	591.339
17261	585.236
17262	584.809
17263	588.372
17264	588.657
17265	588.447
17266	587.402
17267	582.594
17268	667.832
17269	671.938
17270	590.238
17271	414.965
17272	581.59
17273	584.912
17274	590.277
17275	590.677
17276	581.855
17277	589.906
17278	666.152
17279	672.066
17280	672.031
17281	589.336
17282	591.344
17283	585.852
17284	589.917
17285	588.714
17286	585.9
17287	589.021
17288	673.633
17289	586.613
17290	588.742
17291	666.121
17292	590.332
17293	675.121
17294	577.172
17295	592.062
17296	588.422
17297	592.014
17298	583.221
17299	586.48
17300	591.092
17301	585.158
17302	591.309
17303	670.883
17304	592.312
17305	586.641
17306	669.176
17307	583.838
17308	591.977
17309	585.898
17310	514.484
17311	583.766
17312	589.668
17313	586.492
17314	592.312
17315	588.969
17316	590.859
17317	591.117
17318	586.828
17319	587.43
17320	588.703
17321	591.004
17322	589.332
17323	586.688
17324	591.383
17325	589.137
17326	584.898
17327	585.594
17328	587.992
17329	588.469
17330	579.141
17331	594.336
17332	591.132
17333	583.547
17334	594.035
17335	587.68
17336	587.117
17337	588.11
17338	586.914
17339	585.734
17340	586.412
17341	589.891
17342	589.703
17343	581.844
17344	585.742
17345	589.023
17346	591.109
17347	589.824
17348	585.547
17349	585.492
17350	656.617
17351	588.312
17352	585.223
17353	587.914
17354	588.109
17355	589.203
17356	587.447
17357	588.373
17358	665.086
17359	593.125
17360	589.422
17361	586.078
17362	593.93
17363	584.548
17364	583.094
17365	587.391
17366	587.209
17367	583.992
17368	588.047
17369	586.648
17370	587.516
17371	587.688
17372	584.422
17373	586.086
17374	586.445
17375	584.828
17376	591.531
17377	588.523
17378	652.353
17379	590.445
17380	584.217
17381	587.734
17382	587.734
17383	587
17384	582.074
17385	591.416
17386	590.047
17387	689.531
17388	586.264
17389	586.988
17390	586.391
17391	587.801
17392	578.988
17393	588.859
17394	590.801
17395	588.203
17396	590.805
17397	585.846
17398	587.008
17399	587.664
17400	583.578
17401	591.082
17402	584.516
17403	586.344
17404	590.203
17405	588.828
17406	588.32
17407	587.578
17408	591.308
17409	587.102
17410	586.743
17411	589.531
17412	588.266
17413	588.25
17414	583.745
17415	589.375
17416	594.139
17417	589.629
17418	588.594
17419	588.838
17420	586.312
17421	591.383
17422	586.203
17423	595.484
17424	588.641
17425	591.172
17426	589.977
17427	588.258
17428	585.16
17429	591.969
17430	587.07
17431	585.172
17432	591.074
17433	590.5
17434	587.557
17435	587.172
17436	588.727
17437	587.719
17438	589.123
17439	585.203
17440	587.82
17441	592.12
17442	590.25
17443	585.797
17444	661.078
17445	584.795
17446	586.57
17447	587.609
17448	576.93
17449	592.811
17450	585.293
17451	587.641
17452	587.758
17453	588.578
17454	588.898
17455	587.944
17456	585.07
17457	586.188
17458	589.742
17459	591.793
17460	586.209
17461	588.594
17462	585.359
17463	588
17464	586.849
17465	590.797
17466	586.719
17467	593.766
17468	645.891
17469	585.688
17470	589.395
17471	584.898
17472	593.676
17473	590.711
17474	585.98
17475	589.672
17476	590.859
17477	587.312
17478	585.969
17479	584.531
17480	592.068
17481	582.992
17482	584.293
17483	590.068
17484	586.262
17485	587.93
17486	658.289
17487	585.172
17488	591.729
17489	589.477
17490	659.234
17491	588.793
17492	588.805
17493	585.758
17494	585.195
17495	592.094
17496	584.484
17497	589.516
17498	667.828
17499	584.742
17500	590.109
17501	584.625
17502	585.602
17503	589.337
17504	589.453
17505	587.129
17506	586.906
17507	592.48
17508	589.945
17509	587.355
17510	592.195
17511	588.9
17512	586.547
17513	654.137
17514	589.346
17515	586.699
17516	581.953
17517	585.203
17518	588.469
17519	584.547
17520	591.412
17521	665.844
17522	587.278
17523	584.617
17524	589.188
17525	591.945
17526	590.062
17527	583.922
17528	581.047
17529	586.477
17530	586.648
17531	593.258
17532	595.262
17533	584.508
17534	584.227
17535	587.687
17536	582.172
17537	582.961
17538	588.211
17539	583.906
17540	586.328
17541	589.758
17542	589.936
17543	587.49
17544	591.918
17545	588.797
17546	588.098
17547	593.977
17548	586.887
17549	585.18
17550	586.219
17551	586.023
17552	587.531
17553	585.344
17554	592.523
17555	586.391
17556	583.445
17557	584.963
17558	588.492
17559	584.562
17560	589.262
17561	584.977
17562	577.094
17563	582.211
17564	591.664
17565	587.121
17566	584.68
17567	587.478
17568	587.141
17569	585.906
17570	586.945
17571	590.75
17572	587.992
17573	589.895
17574	587.244
17575	587.109
17576	589.17
17577	592.145
17578	583.797
17579	583.828
17580	593.594
17581	587.164
17582	591.266
17583	580.625
17584	586.797
17585	589.652
17586	587.625
17587	586.402
17588	590.809
17589	592.779
17590	590.446
17591	581.904
17592	613.919
17593	588.77
17594	587.797
17595	587.562
17596	587.879
17597	586.989
17598	588.583
17599	588.281
17600	588.094
17601	588.348
17602	587.587
17603	589.846
17604	588.177
17605	586.439
17606	582.029
17607	591.766
17608	587.205
17609	594.127
17610	597.389
17611	723.85
17612	587.521
17613	588.096
17614	590.33
17615	588.973
17616	591.203
17617	594.502
17618	590.438
17619	590.96
17620	591.616
17621	588.75
17622	584.135
17623	595.871
17624	586.969
17625	583.84
17626	594.326
17627	645.695
17628	583.532
17629	587.961
17630	588.932
17631	590.705
17632	589.94
17633	585.898
17634	587.664
17635	380.527
17636	587.547
17637	590
17638	590.58
17639	588.113
17640	587.631
17641	588.887
17642	587.67
17643	589.346
17644	577.82
17645	580.664
17646	581.376
17647	579.164
17648	581.86
17649	697.18
17650	584.326
17651	577.625
17652	581.969
17653	576.594
17654	574.656
17655	580.17
17656	583.375
17657	574.93
17658	580.883
17659	577.145
17660	705
17661	582.103
17662	578.039
17663	578.117
17664	576.801
17665	581.375
17666	584.195
17667	582.738
17668	582.168
17669	580.41
17670	579.852
17671	582.414
17672	583.975
17673	583.156
17674	584.062
17675	577.637
17676	580.875
17677	579.18
17678	581.852
17679	575.234
17680	581.125
17681	576.438
17682	579.422
17683	579.578
17684	656.571
17685	568.516
17686	673.938
17687	601.648
17688	576.797
17689	579.379
17690	577.781
17691	582.127
17692	579.797
17693	577.254
17694	653.141
17695	640.648
17696	583.25
17697	579.902
17698	576.809
17699	577.18
17700	582.352
17701	584.516
17702	576.898
17703	579.895
17704	585.75
17705	584.312
17706	586.906
17707	584.209
17708	582.174
17709	579.828
17710	577.445
17711	579.305
17712	577.969
